what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348694940429
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348694956465
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348694963448
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348694970415
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348694975051
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348694977280
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348694979456
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348694981447
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348694983759
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348694986510
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348694988703
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348694990830
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348694992304
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1348695008897
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1348695009600
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348695017519
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348695023056
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348695025500
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348695028001
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348695031081
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348695033809
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348695036104
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348695038439
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348695040601
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348695043999
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348695045110
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348695046127
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348695150984
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348695179356
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348695225774
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348695226898
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348695255639
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348695430001
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348695440797
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348695458998
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348695463865
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1348695478740
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348695489838
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348695511249
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1348695525237
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348695552011
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1348695556752
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348695580449
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348695598122
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348695602881
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348695605204
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348695658232
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348695664664
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1348695669477
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348695677717
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348695709134
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348695725144
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348695735596
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348695737938
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348695739478
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348695745255
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348695752679
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1348695752694
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1348695754609
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348695767283
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348695771630
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348695772701
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1348695772708
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1348695776619
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348695777659
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348695778728
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348695785726
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348695858001
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1348695861628
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348695886679
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348695889154
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348695891270
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348696023608
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348696046496
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348696061297
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348696080578
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348696083486
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348696110554
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1348696110643
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348696122518
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348696126424
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1348696126547
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348696181204
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1348696181220
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348696264928
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348696278727
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348696315816
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348696351983
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348696405169
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348696410992
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348696413655
executed,command,,,"AUTOGEN:::org.eclipse.wst.css.core.csssource.ruler.actions/org.eclipse.ui.texteditor.BookmarkRulerAction",1348696413660
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.remove.block.comment",1348696421583
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348696423046
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348696425910
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348696451430
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348696458717
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348696564913
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348696614935
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348696769848
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1348696769961
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1348696778911
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348696787214
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348696801615
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348696822030
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348696827928
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348696829944
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348696831082
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348696839662
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348696923920
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348696945440
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348696952072
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348696955184
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348696956117
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348696957414
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348696994104
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348697020044
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348697024758
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348697052463
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348697088977
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348697100944
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348697127848
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348697144136
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348697147677
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348697148551
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348697150191
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348697189152
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348697198864
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348697201190
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348697257480
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1348697261156
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348697262134
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348697264743
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348697292272
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348697296056
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348697314262
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348697348953
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348697351444
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348697361346
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348697363134
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348697389505
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348697398888
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348697412472
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348697432566
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348697447304
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348697452070
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348697458608
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348697461148
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348697462097
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348697464422
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348697715537
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348697718407
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348698024392
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348698030696
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348698035678
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348698037315
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348698106632
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348698121360
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348698288704
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1348698288825
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348698317843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348698344608
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348698452956
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1348698453056
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348698479239
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348698482672
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348698484180
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348698485281
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348698485975
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348698498178
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348698500018
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348698501103
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348698677329
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348698678987
