what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1348674991126
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348675000098
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348675004062
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348675168591
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348675178241
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1348675189398
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348675199023
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348675241768
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348675243992
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1348675272411
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1348675272866
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1348675273496
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348675275759
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348675279639
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348675280563
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348675343756
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1348675380942
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348675446383
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348675447663
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348675447670
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348675467384
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348675469766
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348675473445
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348675486280
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348675493554
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348675522222
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348675601111
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1348675606814
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1348675609350
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348675612317
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.next",1348675661246
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1348675663809
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1348675666203
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348675684292
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348675711169
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1348675721208
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348675723561
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348675772911
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348675778667
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1348676265859
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1348676396513
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1348676399913
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1348676413924
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1348676423992
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348676452794
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348676504172
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348676519765
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348676520654
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1348676533968
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348676627225
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1348676636819
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348676644010
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348676679692
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348676689815
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348676709031
opened,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1348676709320
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1348676709416
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348676726427
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348676751925
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1348676755406
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348676803190
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348676811751
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348677114864
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1348677115006
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348677122149
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1348677155199
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1348677164807
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348677170523
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348677176871
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348677270887
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1348677275220
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348677280787
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1348677285023
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.101.v201201031437,"org.eclipse.jst.ws.jaxws.dom.integration",1348677285040
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1348677285054
started,bundle,org.eclipse.jst.jee.ejb,1.0.301.v201007070821,"org.eclipse.jst.jee.ejb",1348677285145
started,bundle,org.eclipse.jst.jee.web,1.0.301.v201007070907,"org.eclipse.jst.jee.web",1348677285147
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.505.v201202020200,"org.eclipse.jst.j2ee.ejb",1348677285281
started,bundle,org.eclipse.jst.j2ee.jca,1.1.501.v201111030500,"org.eclipse.jst.j2ee.jca",1348677285292
started,bundle,org.eclipse.xsd,2.7.1.v20120130-0943,"org.eclipse.xsd",1348677285386
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1348677289516
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348677303699
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348677313148
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348677314246
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1348677314252
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1348677316754
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348677319049
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348677320329
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348677348111
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348677392615
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348677397223
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348677399502
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348677399584
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348677404166
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348677438945
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348677441493
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348677450540
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348677463554
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348677467502
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348677491800
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1348677491817
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1348677494907
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348677509234
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348677510853
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348677510858
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348677514960
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348677515811
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1348677515815
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1348677518240
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348677520214
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1348677527203
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348677531019
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348677554054
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348677755679
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1348677755773
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348677767748
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348677771624
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348677773915
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348677779303
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348677783234
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348677793105
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348677797269
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348677798908
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348677800160
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348677801335
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348677802639
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348677807239
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348677833335
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348677862281
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348678018582
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348678018658
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348678019647
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348678226928
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348678235460
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348678277161
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1348678277178
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1348678278508
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1348678279870
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1348678282054
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348678291950
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348678306071
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348678310523
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348678317457
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348678320923
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348678321906
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348678324019
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348678372711
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348678374178
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348678378905
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348678379841
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348678381583
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348678394447
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1348678394460
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1348678397322
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348678406998
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348678408702
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348678612600
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1348678614215
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348678652316
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348678669420
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348678683654
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348678686294
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348678854328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348678867767
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679006870
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1348679045284
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1348679086971
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679152256
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679342119
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1348679348805
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348679355378
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348679363709
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679382862
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679402839
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679425486
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679434751
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348679437866
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348679455703
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679480695
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679529639
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1348679540096
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348679542317
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679545535
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679624839
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348679638331
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348679659317
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348679666623
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348679670746
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679672322
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679685871
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679700022
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679765000
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348679775894
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679777303
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679807671
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348679811835
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348679825886
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348679828655
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679830547
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679840343
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679845901
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679855759
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1348679858348
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348679859970
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679861924
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679872639
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1348679880482
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1348679884935
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1348679890877
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348679891718
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348680039552
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1348680039569
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1348680042416
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1348680044167
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1348680044751
